process,software,data item,data model,data format specification,data visualization,data validation,inference
recycling,isight,,,,,,
dissemination,isight,,,,,,
manufacturing,isight,,,,,,
manufacture,isight,,,,,,
processing,isight,,,,,,
optimization,isight,,,,,,
analysis,isight,,,,,,
training,isight,,,,,,
authoring,isight,,,,,,
detailed,isight,,,,,,
failure,isight,,,,,,
solving,isight,,,,,,
design,isight,,,,,,
certification,isight,,,,,,
scheduling,isight,,,,,,
archive,isight,,,,,,
plm,isight,,,,,,
development,isight,,,,,,
check,isight,,,,,,
evaluation,isight,,,,,,
mdao,isight,,,,,,
navigation,isight,,,,,,
,isight,difficulty,,,,,
,isight,image,,,,,
,isight,description,,,,,
,isight,bom,,,,,
,isight,metadata,,,,,
,isight,video,,,,,
,isight,animation,,,,,
,isight,material,,,,,
,isight,cad,,,,,
,isight,audio,,,,,
,isight,assemblies,,,,,
,isight,ontology,,,,,
,isight,quantity,,,,,
,isight,,nosql,,,,
,isight,,uml,,,,
,isight,,rds,,,,
,isight,,sysml,,,,
,isight,,kadmos,,,,
,isight,,cmdows,,,,
,isight,,express,,,,
,isight,,yawl,,,,
,isight,,python,,,,
,isight,,vampzero,,,,
,isight,,sql,,,,
,isight,,openvsp,,,,
,isight,,codex,,,,
,isight,,,html,,,
,isight,,,add,,,
,isight,,,vrml,,,
,isight,,,png,,,
,isight,,,jpeg,,,
,isight,,,step,,,
,isight,,,json,,,
,isight,,,database,,,
,isight,,,owl,,,
,isight,,,cpacs,,,
,isight,,,soap,,,
,isight,,,rdf,,,
,isight,,,parasolid,,,
,isight,,,pdf,,,
,isight,,,dxf,,,
,isight,,,iges,,,
,isight,,,xml,,,
,isight,,,acis,,,
,isight,,,stl,,,
acquisition,sumo,,,,,,
inference,sumo,,,,,,
creation,sumo,,,,,,
review,sumo,,,,,,
reasoning,sumo,,,,,,
recycling,sumo,,,,,,
dissemination,sumo,,,,,,
manufacturing,sumo,,,,,,
manufacture,sumo,,,,,,
processing,sumo,,,,,,
optimization,sumo,,,,,,
alm,sumo,,,,,,
analysis,sumo,,,,,,
training,sumo,,,,,,
authoring,sumo,,,,,,
detailed,sumo,,,,,,
failure,sumo,,,,,,
solving,sumo,,,,,,
design,sumo,,,,,,
analyzing,sumo,,,,,,
certification,sumo,,,,,,
scheduling,sumo,,,,,,
archive,sumo,,,,,,
calculating,sumo,,,,,,
plm,sumo,,,,,,
development,sumo,,,,,,
check,sumo,,,,,,
summarizing,sumo,,,,,,
crawling,sumo,,,,,,
evaluation,sumo,,,,,,
mdao,sumo,,,,,,
navigation,sumo,,,,,,
,sumo,difficulty,,,,,
,sumo,capp,,,,,
,sumo,documents,,,,,
,sumo,image,,,,,
,sumo,description,,,,,
,sumo,bom,,,,,
,sumo,metadata,,,,,
,sumo,taxonomy,,,,,
,sumo,forms,,,,,
,sumo,video,,,,,
,sumo,babelnet,,,,,
,sumo,animation,,,,,
,sumo,images,,,,,
,sumo,material,,,,,
,sumo,cad,,,,,
,sumo,audio,,,,,
,sumo,assemblies,,,,,
,sumo,ontology,,,,,
,sumo,quantity,,,,,
,sumo,,nosql,,,,
,sumo,,multiwordnet,,,,
,sumo,,postgresql,,,,
,sumo,,uml,,,,
,sumo,,sysml,,,,
,sumo,,cmdows,,,,
,sumo,,serql,,,,
,sumo,,vba,,,,
,sumo,,cco,,,,
,sumo,,bfo,,,,
,sumo,,sparql,,,,
,sumo,,express,,,,
,sumo,,python,,,,
,sumo,,vampzero,,,,
,sumo,,wordnet,,,,
,sumo,,sql,,,,
,sumo,,openvsp,,,,
,sumo,,,html,,,
,sumo,,,csv,,,
,sumo,,,gif,,,
,sumo,,,add,,,
,sumo,,,vrml,,,
,sumo,,,jpg,,,
,sumo,,,jpeg,,,
,sumo,,,step,,,
,sumo,,,json,,,
,sumo,,,database,,,
,sumo,,,owl,,,
,sumo,,,cpacs,,,
,sumo,,,soap,,,
,sumo,,,rdf,,,
,sumo,,,flash,,,
,sumo,,,pdf,,,
,sumo,,,mov,,,
,sumo,,,igs,,,
,sumo,,,iges,,,
,sumo,,,xml,,,
,sumo,,,acis,,,
,sumo,,,mpeg,,,
,sumo,,,stl,,,
acquisition,janus,,,,,,
inference,janus,,,,,,
creation,janus,,,,,,
review,janus,,,,,,
reasoning,janus,,,,,,
recycling,janus,,,,,,
dissemination,janus,,,,,,
manufacturing,janus,,,,,,
manufacture,janus,,,,,,
processing,janus,,,,,,
optimization,janus,,,,,,
analysis,janus,,,,,,
training,janus,,,,,,
authoring,janus,,,,,,
detailed,janus,,,,,,
failure,janus,,,,,,
design,janus,,,,,,
analyzing,janus,,,,,,
certification,janus,,,,,,
scheduling,janus,,,,,,
archive,janus,,,,,,
plm,janus,,,,,,
development,janus,,,,,,
check,janus,,,,,,
evaluation,janus,,,,,,
navigation,janus,,,,,,
,janus,difficulty,,,,,
,janus,image,,,,,
,janus,description,,,,,
,janus,metadata,,,,,
,janus,taxonomy,,,,,
,janus,video,,,,,
,janus,animation,,,,,
,janus,material,,,,,
,janus,cad,,,,,
,janus,audio,,,,,
,janus,assemblies,,,,,
,janus,ontology,,,,,
,janus,quantity,,,,,
,janus,,uml,,,,
,janus,,rds,,,,
,janus,,express,,,,
,janus,,python,,,,
,janus,,sql,,,,
,janus,,,html,,,
,janus,,,csv,,,
,janus,,,gif,,,
,janus,,,add,,,
,janus,,,vrml,,,
,janus,,,jpg,,,
,janus,,,png,,,
,janus,,,step,,,
,janus,,,database,,,
,janus,,,owl,,,
,janus,,,rdf,,,
,janus,,,flash,,,
,janus,,,pdf,,,
,janus,,,xml,,,
acquisition,tixi,,,,,,
creation,tixi,,,,,,
review,tixi,,,,,,
reasoning,tixi,,,,,,
dissemination,tixi,,,,,,
manufacturing,tixi,,,,,,
manufacture,tixi,,,,,,
processing,tixi,,,,,,
optimization,tixi,,,,,,
analysis,tixi,,,,,,
training,tixi,,,,,,
detailed,tixi,,,,,,
failure,tixi,,,,,,
design,tixi,,,,,,
certification,tixi,,,,,,
scheduling,tixi,,,,,,
archive,tixi,,,,,,
plm,tixi,,,,,,
development,tixi,,,,,,
check,tixi,,,,,,
evaluation,tixi,,,,,,
mdao,tixi,,,,,,
navigation,tixi,,,,,,
,tixi,difficulty,,,,,
,tixi,image,,,,,
,tixi,description,,,,,
,tixi,metadata,,,,,
,tixi,taxonomy,,,,,
,tixi,video,,,,,
,tixi,material,,,,,
,tixi,cad,,,,,
,tixi,ontology,,,,,
,tixi,quantity,,,,,
,tixi,,uml,,,,
,tixi,,sysml,,,,
,tixi,,kadmos,,,,
,tixi,,cmdows,,,,
,tixi,,express,,,,
,tixi,,python,,,,
,tixi,,vampzero,,,,
,tixi,,sql,,,,
,tixi,,addam,,,,
,tixi,,openvsp,,,,
,tixi,,,postscript,,,
,tixi,,,html,,,
,tixi,,,add,,,
,tixi,,,vrml,,,
,tixi,,,png,,,
,tixi,,,step,,,
,tixi,,,json,,,
,tixi,,,database,,,
,tixi,,,cpacs,,,
,tixi,,,parasolid,,,
,tixi,,,pdf,,,
,tixi,,,dxf,,,
,tixi,,,iges,,,
,tixi,,,xml,,,
,tixi,,,stl,,,
acquisition,git,,,,,,
inference,git,,,,,,
creation,git,,,,,,
review,git,,,,,,
reasoning,git,,,,,,
recycling,git,,,,,,
dissemination,git,,,,,,
manufacturing,git,,,,,,
manufacture,git,,,,,,
processing,git,,,,,,
optimization,git,,,,,,
alm,git,,,,,,
analysis,git,,,,,,
training,git,,,,,,
authoring,git,,,,,,
detailed,git,,,,,,
failure,git,,,,,,
solving,git,,,,,,
design,git,,,,,,
analyzing,git,,,,,,
certification,git,,,,,,
scheduling,git,,,,,,
archive,git,,,,,,
plm,git,,,,,,
development,git,,,,,,
check,git,,,,,,
summarizing,git,,,,,,
evaluation,git,,,,,,
mdao,git,,,,,,
navigation,git,,,,,,
,git,difficulty,,,,,
,git,documents,,,,,
,git,image,,,,,
,git,description,,,,,
,git,bom,,,,,
,git,metadata,,,,,
,git,taxonomy,,,,,
,git,video,,,,,
,git,animation,,,,,
,git,images,,,,,
,git,material,,,,,
,git,cad,,,,,
,git,audio,,,,,
,git,assemblies,,,,,
,git,ontology,,,,,
,git,quantity,,,,,
,git,,nosql,,,,
,git,,cypher,,,,
,git,,postgresql,,,,
,git,,uml,,,,
,git,,rds,,,,
,git,,sysml,,,,
,git,,cco,,,,
,git,,bfo,,,,
,git,,sparql,,,,
,git,,express,,,,
,git,,dtad,,,,
,git,,yawl,,,,
,git,,python,,,,
,git,,vampzero,,,,
,git,,xquery,,,,
,git,,wordnet,,,,
,git,,sql,,,,
,git,,addam,,,,
,git,,openvsp,,,,
,git,,,postscript,,,
,git,,,html,,,
,git,,,csv,,,
,git,,,gif,,,
,git,,,add,,,
,git,,,jpg,,,
,git,,,png,,,
,git,,,jpeg,,,
,git,,,step,,,
,git,,,json,,,
,git,,,database,,,
,git,,,dwg,,,
,git,,,owl,,,
,git,,,cpacs,,,
,git,,,soap,,,
,git,,,rdf,,,
,git,,,flash,,,
,git,,,pdf,,,
,git,,,mov,,,
,git,,,igs,,,
,git,,,iges,,,
,git,,,xml,,,
,git,,,mpeg,,,
,git,,,stl,,,
acquisition,texttoonto,,,,,,
inference,texttoonto,,,,,,
creation,texttoonto,,,,,,
review,texttoonto,,,,,,
reasoning,texttoonto,,,,,,
dissemination,texttoonto,,,,,,
manufacturing,texttoonto,,,,,,
processing,texttoonto,,,,,,
optimization,texttoonto,,,,,,
analysis,texttoonto,,,,,,
training,texttoonto,,,,,,
failure,texttoonto,,,,,,
design,texttoonto,,,,,,
archive,texttoonto,,,,,,
development,texttoonto,,,,,,
evaluation,texttoonto,,,,,,
,texttoonto,difficulty,,,,,
,texttoonto,image,,,,,
,texttoonto,description,,,,,
,texttoonto,metadata,,,,,
,texttoonto,taxonomy,,,,,
,texttoonto,video,,,,,
,texttoonto,babelnet,,,,,
,texttoonto,cad,,,,,
,texttoonto,audio,,,,,
,texttoonto,ontology,,,,,
,texttoonto,,multiwordnet,,,,
,texttoonto,,uml,,,,
,texttoonto,,cco,,,,
,texttoonto,,bfo,,,,
,texttoonto,,sparql,,,,
,texttoonto,,express,,,,
,texttoonto,,wordnet,,,,
,texttoonto,,,html,,,
,texttoonto,,,step,,,
,texttoonto,,,database,,,
,texttoonto,,,owl,,,
,texttoonto,,,rdf,,,
,texttoonto,,,pdf,,,
acquisition,solidworks,,,,,,
inference,solidworks,,,,,,
creation,solidworks,,,,,,
review,solidworks,,,,,,
reasoning,solidworks,,,,,,
recycling,solidworks,,,,,,
dissemination,solidworks,,,,,,
manufacturing,solidworks,,,,,,
manufacture,solidworks,,,,,,
processing,solidworks,,,,,,
optimization,solidworks,,,,,,
alm,solidworks,,,,,,
analysis,solidworks,,,,,,
training,solidworks,,,,,,
authoring,solidworks,,,,,,
detailed,solidworks,,,,,,
failure,solidworks,,,,,,
solving,solidworks,,,,,,
design,solidworks,,,,,,
analyzing,solidworks,,,,,,
certification,solidworks,,,,,,
scheduling,solidworks,,,,,,
archive,solidworks,,,,,,
calculating,solidworks,,,,,,
plm,solidworks,,,,,,
development,solidworks,,,,,,
check,solidworks,,,,,,
evaluation,solidworks,,,,,,
mdao,solidworks,,,,,,
navigation,solidworks,,,,,,
,solidworks,difficulty,,,,,
,solidworks,capp,,,,,
,solidworks,documents,,,,,
,solidworks,image,,,,,
,solidworks,description,,,,,
,solidworks,bom,,,,,
,solidworks,metadata,,,,,
,solidworks,taxonomy,,,,,
,solidworks,forms,,,,,
,solidworks,video,,,,,
,solidworks,animation,,,,,
,solidworks,images,,,,,
,solidworks,material,,,,,
,solidworks,cad,,,,,
,solidworks,audio,,,,,
,solidworks,assemblies,,,,,
,solidworks,ontology,,,,,
,solidworks,quantity,,,,,
,solidworks,,nosql,,,,
,solidworks,,cypher,,,,
,solidworks,,uml,,,,
,solidworks,,sysml,,,,
,solidworks,,vba,,,,
,solidworks,,cco,,,,
,solidworks,,sparql,,,,
,solidworks,,express,,,,
,solidworks,,python,,,,
,solidworks,,sql,,,,
,solidworks,,,html,,,
,solidworks,,,csv,,,
,solidworks,,,gif,,,
,solidworks,,,add,,,
,solidworks,,,vrml,,,
,solidworks,,,dwf,,,
,solidworks,,,jpg,,,
,solidworks,,,png,,,
,solidworks,,,step,,,
,solidworks,,,json,,,
,solidworks,,,database,,,
,solidworks,,,dwg,,,
,solidworks,,,owl,,,
,solidworks,,,soap,,,
,solidworks,,,rdf,,,
,solidworks,,,flash,,,
,solidworks,,,parasolid,,,
,solidworks,,,pdf,,,
,solidworks,,,mov,,,
,solidworks,,,txt,,,
,solidworks,,,dxf,,,
,solidworks,,,igs,,,
,solidworks,,,iges,,,
,solidworks,,,xml,,,
,solidworks,,,acis,,,
,solidworks,,,stl,,,
creation,multilinq,,,,,,
review,multilinq,,,,,,
reasoning,multilinq,,,,,,
dissemination,multilinq,,,,,,
manufacturing,multilinq,,,,,,
optimization,multilinq,,,,,,
analysis,multilinq,,,,,,
detailed,multilinq,,,,,,
design,multilinq,,,,,,
certification,multilinq,,,,,,
archive,multilinq,,,,,,
development,multilinq,,,,,,
check,multilinq,,,,,,
evaluation,multilinq,,,,,,
mdao,multilinq,,,,,,
,multilinq,difficulty,,,,,
,multilinq,description,,,,,
,multilinq,metadata,,,,,
,multilinq,material,,,,,
,multilinq,ontology,,,,,
,multilinq,quantity,,,,,
,multilinq,,mdax,,,,
,multilinq,,rvf,,,,
,multilinq,,sysml,,,,
,multilinq,,kadmos,,,,
,multilinq,,cmdows,,,,
,multilinq,,express,,,,
,multilinq,,python,,,,
,multilinq,,,add,,,
,multilinq,,,step,,,
,multilinq,,,json,,,
,multilinq,,,database,,,
,multilinq,,,cpacs,,,
,multilinq,,,xml,,,
acquisition,eclipse,,,,,,
inference,eclipse,,,,,,
creation,eclipse,,,,,,
review,eclipse,,,,,,
reasoning,eclipse,,,,,,
recycling,eclipse,,,,,,
dissemination,eclipse,,,,,,
manufacturing,eclipse,,,,,,
manufacture,eclipse,,,,,,
processing,eclipse,,,,,,
optimization,eclipse,,,,,,
alm,eclipse,,,,,,
analysis,eclipse,,,,,,
training,eclipse,,,,,,
authoring,eclipse,,,,,,
detailed,eclipse,,,,,,
failure,eclipse,,,,,,
solving,eclipse,,,,,,
design,eclipse,,,,,,
analyzing,eclipse,,,,,,
certification,eclipse,,,,,,
scheduling,eclipse,,,,,,
archive,eclipse,,,,,,
plm,eclipse,,,,,,
development,eclipse,,,,,,
check,eclipse,,,,,,
summarizing,eclipse,,,,,,
crawling,eclipse,,,,,,
evaluation,eclipse,,,,,,
mdao,eclipse,,,,,,
navigation,eclipse,,,,,,
,eclipse,difficulty,,,,,
,eclipse,capp,,,,,
,eclipse,documents,,,,,
,eclipse,image,,,,,
,eclipse,description,,,,,
,eclipse,bom,,,,,
,eclipse,metadata,,,,,
,eclipse,taxonomy,,,,,
,eclipse,forms,,,,,
,eclipse,video,,,,,
,eclipse,animation,,,,,
,eclipse,images,,,,,
,eclipse,material,,,,,
,eclipse,cad,,,,,
,eclipse,audio,,,,,
,eclipse,assemblies,,,,,
,eclipse,ontology,,,,,
,eclipse,quantity,,,,,
,eclipse,,nosql,,,,
,eclipse,,mdax,,,,
,eclipse,,postgresql,,,,
,eclipse,,rvf,,,,
,eclipse,,uml,,,,
,eclipse,,sysml,,,,
,eclipse,,kadmos,,,,
,eclipse,,cmdows,,,,
,eclipse,,vba,,,,
,eclipse,,bfo,,,,
,eclipse,,sparql,,,,
,eclipse,,express,,,,
,eclipse,,python,,,,
,eclipse,,vampzero,,,,
,eclipse,,xquery,,,,
,eclipse,,wordnet,,,,
,eclipse,,sql,,,,
,eclipse,,addam,,,,
,eclipse,,openvsp,,,,
,eclipse,,codex,,,,
,eclipse,,,postscript,,,
,eclipse,,,html,,,
,eclipse,,,csv,,,
,eclipse,,,gif,,,
,eclipse,,,add,,,
,eclipse,,,vrml,,,
,eclipse,,,jpg,,,
,eclipse,,,png,,,
,eclipse,,,jpeg,,,
,eclipse,,,step,,,
,eclipse,,,json,,,
,eclipse,,,database,,,
,eclipse,,,owl,,,
,eclipse,,,cpacs,,,
,eclipse,,,soap,,,
,eclipse,,,rdf,,,
,eclipse,,,flash,,,
,eclipse,,,parasolid,,,
,eclipse,,,wav,,,
,eclipse,,,pdf,,,
,eclipse,,,mov,,,
,eclipse,,,txt,,,
,eclipse,,,dxf,,,
,eclipse,,,igs,,,
,eclipse,,,iges,,,
,eclipse,,,xml,,,
,eclipse,,,acis,,,
,eclipse,,,mpeg,,,
,eclipse,,,stl,,,
acquisition,prado,,,,,,
inference,prado,,,,,,
creation,prado,,,,,,
review,prado,,,,,,
reasoning,prado,,,,,,
dissemination,prado,,,,,,
manufacturing,prado,,,,,,
manufacture,prado,,,,,,
processing,prado,,,,,,
optimization,prado,,,,,,
analysis,prado,,,,,,
training,prado,,,,,,
authoring,prado,,,,,,
detailed,prado,,,,,,
failure,prado,,,,,,
solving,prado,,,,,,
design,prado,,,,,,
analyzing,prado,,,,,,
certification,prado,,,,,,
scheduling,prado,,,,,,
archive,prado,,,,,,
plm,prado,,,,,,
development,prado,,,,,,
check,prado,,,,,,
evaluation,prado,,,,,,
mdao,prado,,,,,,
navigation,prado,,,,,,
,prado,difficulty,,,,,
,prado,capp,,,,,
,prado,documents,,,,,
,prado,image,,,,,
,prado,description,,,,,
,prado,bom,,,,,
,prado,metadata,,,,,
,prado,taxonomy,,,,,
,prado,forms,,,,,
,prado,video,,,,,
,prado,animation,,,,,
,prado,material,,,,,
,prado,cad,,,,,
,prado,audio,,,,,
,prado,ontology,,,,,
,prado,animations,,,,,
,prado,quantity,,,,,
,prado,,nosql,,,,
,prado,,uml,,,,
,prado,,rds,,,,
,prado,,sysml,,,,
,prado,,vba,,,,
,prado,,express,,,,
,prado,,python,,,,
,prado,,fortan,,,,
,prado,,vampzero,,,,
,prado,,sql,,,,
,prado,,openvsp,,,,
,prado,,codex,,,,
,prado,,,csv,,,
,prado,,,add,,,
,prado,,,dwf,,,
,prado,,,step,,,
,prado,,,json,,,
,prado,,,database,,,
,prado,,,owl,,,
,prado,,,cpacs,,,
,prado,,,rdf,,,
,prado,,,pdf,,,
,prado,,,xml,,,
acquisition,cfview,,,,,,
creation,cfview,,,,,,
review,cfview,,,,,,
reasoning,cfview,,,,,,
dissemination,cfview,,,,,,
processing,cfview,,,,,,
optimization,cfview,,,,,,
analysis,cfview,,,,,,
training,cfview,,,,,,
detailed,cfview,,,,,,
failure,cfview,,,,,,
solving,cfview,,,,,,
design,cfview,,,,,,
archive,cfview,,,,,,
development,cfview,,,,,,
evaluation,cfview,,,,,,
navigation,cfview,,,,,,
,cfview,difficulty,,,,,
,cfview,image,,,,,
,cfview,description,,,,,
,cfview,metadata,,,,,
,cfview,video,,,,,
,cfview,animation,,,,,
,cfview,cad,,,,,
,cfview,audio,,,,,
,cfview,ontology,,,,,
,cfview,quantity,,,,,
,cfview,,express,,,,
,cfview,,python,,,,
,cfview,,codex,,,,
,cfview,,,add,,,
,cfview,,,step,,,
,cfview,,,database,,,
,cfview,,,owl,,,
,cfview,,,soap,,,
,cfview,,,rdf,,,
,cfview,,,xml,,,
acquisition,jade,,,,,,
inference,jade,,,,,,
creation,jade,,,,,,
review,jade,,,,,,
reasoning,jade,,,,,,
recycling,jade,,,,,,
dissemination,jade,,,,,,
manufacturing,jade,,,,,,
manufacture,jade,,,,,,
processing,jade,,,,,,
optimization,jade,,,,,,
analysis,jade,,,,,,
training,jade,,,,,,
detailed,jade,,,,,,
failure,jade,,,,,,
solving,jade,,,,,,
design,jade,,,,,,
analyzing,jade,,,,,,
certification,jade,,,,,,
scheduling,jade,,,,,,
archive,jade,,,,,,
calculating,jade,,,,,,
plm,jade,,,,,,
development,jade,,,,,,
check,jade,,,,,,
summarizing,jade,,,,,,
crawling,jade,,,,,,
evaluation,jade,,,,,,
navigation,jade,,,,,,
,jade,difficulty,,,,,
,jade,capp,,,,,
,jade,documents,,,,,
,jade,image,,,,,
,jade,description,,,,,
,jade,bom,,,,,
,jade,metadata,,,,,
,jade,taxonomy,,,,,
,jade,forms,,,,,
,jade,video,,,,,
,jade,animation,,,,,
,jade,images,,,,,
,jade,material,,,,,
,jade,cad,,,,,
,jade,audio,,,,,
,jade,assemblies,,,,,
,jade,ontology,,,,,
,jade,quantity,,,,,
,jade,,nosql,,,,
,jade,,uml,,,,
,jade,,sysml,,,,
,jade,,vba,,,,
,jade,,sparql,,,,
,jade,,express,,,,
,jade,,python,,,,
,jade,,xquery,,,,
,jade,,sql,,,,
,jade,,codex,,,,
,jade,,,html,,,
,jade,,,csv,,,
,jade,,,add,,,
,jade,,,jpeg,,,
,jade,,,step,,,
,jade,,,json,,,
,jade,,,database,,,
,jade,,,owl,,,
,jade,,,soap,,,
,jade,,,rdf,,,
,jade,,,flash,,,
,jade,,,pdf,,,
,jade,,,txt,,,
,jade,,,dxf,,,
,jade,,,iges,,,
,jade,,,xml,,,
,jade,,,mpeg,,,
acquisition,,ikewiki,,,,,
inference,,ikewiki,,,,,
creation,,ikewiki,,,,,
review,,ikewiki,,,,,
reasoning,,ikewiki,,,,,
dissemination,,ikewiki,,,,,
manufacturing,,ikewiki,,,,,
manufacture,,ikewiki,,,,,
processing,,ikewiki,,,,,
optimization,,ikewiki,,,,,
analysis,,ikewiki,,,,,
training,,ikewiki,,,,,
authoring,,ikewiki,,,,,
detailed,,ikewiki,,,,,
design,,ikewiki,,,,,
certification,,ikewiki,,,,,
archive,,ikewiki,,,,,
development,,ikewiki,,,,,
check,,ikewiki,,,,,
crawling,,ikewiki,,,,,
evaluation,,ikewiki,,,,,
navigation,,ikewiki,,,,,
,access,ikewiki,,,,,
,outlook,ikewiki,,,,,
,api,ikewiki,,,,,
,excel,ikewiki,,,,,
,semsearch,ikewiki,,,,,
,vivisimo,ikewiki,,,,,
,wikipedia,ikewiki,,,,,
,google,ikewiki,,,,,
,protégé,ikewiki,,,,,
,word,ikewiki,,,,,
,daedalus,ikewiki,,,,,
,,ikewiki,uml,,,,
,,ikewiki,vba,,,,
,,ikewiki,sparql,,,,
,,ikewiki,express,,,,
,,ikewiki,wordnet,,,,
,,ikewiki,sql,,,,
,,ikewiki,,html,,,
,,ikewiki,,add,,,
,,ikewiki,,step,,,
,,ikewiki,,database,,,
,,ikewiki,,owl,,,
,,ikewiki,,rdf,,,
,,ikewiki,,pdf,,,
,,ikewiki,,xml,,,
acquisition,,difficulty,,,,,
inference,,difficulty,,,,,
creation,,difficulty,,,,,
review,,difficulty,,,,,
reasoning,,difficulty,,,,,
recycling,,difficulty,,,,,
dissemination,,difficulty,,,,,
manufacturing,,difficulty,,,,,
manufacture,,difficulty,,,,,
processing,,difficulty,,,,,
optimization,,difficulty,,,,,
alm,,difficulty,,,,,
analysis,,difficulty,,,,,
training,,difficulty,,,,,
authoring,,difficulty,,,,,
detailed,,difficulty,,,,,
failure,,difficulty,,,,,
solving,,difficulty,,,,,
design,,difficulty,,,,,
analyzing,,difficulty,,,,,
certification,,difficulty,,,,,
scheduling,,difficulty,,,,,
archive,,difficulty,,,,,
calculating,,difficulty,,,,,
plm,,difficulty,,,,,
development,,difficulty,,,,,
check,,difficulty,,,,,
summarizing,,difficulty,,,,,
crawling,,difficulty,,,,,
evaluation,,difficulty,,,,,
mdao,,difficulty,,,,,
navigation,,difficulty,,,,,
,saxon,difficulty,,,,,
,aaa,difficulty,,,,,
,access,difficulty,,,,,
,modelcenter,difficulty,,,,,
,davetools,difficulty,,,,,
,reasoner,difficulty,,,,,
,oracle,difficulty,,,,,
,networkx,difficulty,,,,,
,catia,difficulty,,,,,
,outlook,difficulty,,,,,
,flops,difficulty,,,,,
,syndeia,difficulty,,,,,
,api,difficulty,,,,,
,sas,difficulty,,,,,
,tornado,difficulty,,,,,
,tr,difficulty,,,,,
,excel,difficulty,,,,,
,pest,difficulty,,,,,
,ug,difficulty,,,,,
,semsearch,difficulty,,,,,
,rce,difficulty,,,,,
,kaon,difficulty,,,,,
,whatsopt,difficulty,,,,,
,vivisimo,difficulty,,,,,
,wikipedia,difficulty,,,,,
,optimus,difficulty,,,,,
,solidedge,difficulty,,,,,
,google,difficulty,,,,,
,ideas,difficulty,,,,,
,protégé,difficulty,,,,,
,proteus,difficulty,,,,,
,matlab,difficulty,,,,,
,openmdao,difficulty,,,,,
,brics,difficulty,,,,,
,word,difficulty,,,,,
,tigl,difficulty,,,,,
,spss,difficulty,,,,,
,daedalus,difficulty,,,,,
,imagenet,difficulty,,,,,
,pykechain,difficulty,,,,,
,isight,difficulty,,,,,
,sumo,difficulty,,,,,
,janus,difficulty,,,,,
,tixi,difficulty,,,,,
,git,difficulty,,,,,
,texttoonto,difficulty,,,,,
,solidworks,difficulty,,,,,
,multilinq,difficulty,,,,,
,eclipse,difficulty,,,,,
,prado,difficulty,,,,,
,cfview,difficulty,,,,,
,jade,difficulty,,,,,
,,difficulty,nosql,,,,
,,difficulty,cypher,,,,
,,difficulty,mdax,,,,
,,difficulty,postgresql,,,,
,,difficulty,rvf,,,,
,,difficulty,uml,,,,
,,difficulty,rds,,,,
,,difficulty,sysml,,,,
,,difficulty,kadmos,,,,
,,difficulty,cmdows,,,,
,,difficulty,serql,,,,
,,difficulty,vba,,,,
,,difficulty,cco,,,,
,,difficulty,bfo,,,,
,,difficulty,sparql,,,,
,,difficulty,express,,,,
,,difficulty,yawl,,,,
,,difficulty,python,,,,
,,difficulty,fortan,,,,
,,difficulty,vampzero,,,,
,,difficulty,xquery,,,,
,,difficulty,wordnet,,,,
,,difficulty,sql,,,,
,,difficulty,addam,,,,
,,difficulty,openvsp,,,,
,,difficulty,codex,,,,
,,difficulty,,postscript,,,
,,difficulty,,wmv,,,
,,difficulty,,html,,,
,,difficulty,,csv,,,
,,difficulty,,gif,,,
,,difficulty,,add,,,
,,difficulty,,vrml,,,
,,difficulty,,dwf,,,
,,difficulty,,jpg,,,
,,difficulty,,png,,,
,,difficulty,,jpgs,,,
,,difficulty,,jpeg,,,
,,difficulty,,step,,,
,,difficulty,,json,,,
,,difficulty,,database,,,
,,difficulty,,dwg,,,
,,difficulty,,owl,,,
,,difficulty,,cpacs,,,
,,difficulty,,soap,,,
,,difficulty,,rdf,,,
,,difficulty,,flash,,,
,,difficulty,,parasolid,,,
,,difficulty,,wav,,,
,,difficulty,,pdf,,,
,,difficulty,,tiff,,,
,,difficulty,,mov,,,
,,difficulty,,txt,,,
,,difficulty,,dxf,,,
,,difficulty,,igs,,,
,,difficulty,,wrp,,,
,,difficulty,,iges,,,
,,difficulty,,xml,,,
,,difficulty,,acis,,,
,,difficulty,,mpeg,,,
,,difficulty,,stl,,,
acquisition,,capp,,,,,
inference,,capp,,,,,
creation,,capp,,,,,
review,,capp,,,,,
reasoning,,capp,,,,,
recycling,,capp,,,,,
dissemination,,capp,,,,,
manufacturing,,capp,,,,,
manufacture,,capp,,,,,
processing,,capp,,,,,
optimization,,capp,,,,,
analysis,,capp,,,,,
training,,capp,,,,,
authoring,,capp,,,,,
detailed,,capp,,,,,
failure,,capp,,,,,
solving,,capp,,,,,
design,,capp,,,,,
analyzing,,capp,,,,,
certification,,capp,,,,,
scheduling,,capp,,,,,
archive,,capp,,,,,
calculating,,capp,,,,,
plm,,capp,,,,,
development,,capp,,,,,
check,,capp,,,,,
crawling,,capp,,,,,
evaluation,,capp,,,,,
navigation,,capp,,,,,
,aaa,capp,,,,,
,access,capp,,,,,
,reasoner,capp,,,,,
,oracle,capp,,,,,
,catia,capp,,,,,
,outlook,capp,,,,,
,flops,capp,,,,,
,api,capp,,,,,
,sas,capp,,,,,
,tr,capp,,,,,
,excel,capp,,,,,
,kaon,capp,,,,,
,wikipedia,capp,,,,,
,google,capp,,,,,
